0,Text,User,User ID,Description,Location
2299,RT @ChuckCallesto: WATCH: #CNN\xe2\x80\x99s Jake Tapper Laments #Midterm Results...\n\n\xe2\x80\x9cThis Is NOT a blue wave\xe2\x80\x9d.....\n\nhttps://t.co/NkAztmFwE0,La se\xc3\xb1ora,891829300613316608,,
2300,RT @MariaTeresa1: Latinas winning &amp; making history:\n\nHeading to Governorship \n@RepLujanGrisham \n\nHeading To Congress:\n@Ocasio2018 \n@vgescob\xe2\x80\xa6,Tom\xc3\xa1s Talamante,385143641,Hecho en Nuevo M\xc3\xa9xico | Proud Washingtonian | Federal Affairs at @MayorBowser | Alum of @DCCC @SenatorTomUdall @BarackObama @NMDEMS | Views expressed are my own,"Washington, DC"
2301,RT @RobertCahaly: I'm so proud of the of the entire @trafalgar_group team tonight. We alone predicted @RonDeSantisFL #FLgov winner!! #Midte\xe2\x80\xa6,Lisa Manini Widener,27903319,Mother of Spencer Sox and in a wonderful marriage with Dean Widener and love being the bonus mom to his awesome children. Opinions and retweets are my own.,"Chapin, South Carolina"
2302,RT @ChuckCallesto: WATCH: #CNN\xe2\x80\x99s Jake Tapper Laments #Midterm Results...\n\n\xe2\x80\x9cThis Is NOT a blue wave\xe2\x80\x9d.....\n\nhttps://t.co/NkAztmFwE0,P.J. Moore,825074418011471874,#Fluoride #Vaccines #5G #Geoengineering #GMO #Glyphosate 60 Minutes W/Morley Safer is there poison in your mouth https://t.co/HQ1whNVYlf,"Minnesota, USA #MAGA"
2303,RT @ChuckCallesto: WATCH: #CNN\xe2\x80\x99s Jake Tapper Laments #Midterm Results...\n\n\xe2\x80\x9cThis Is NOT a blue wave\xe2\x80\x9d.....\n\nhttps://t.co/NkAztmFwE0,Wilshire,833840522359877632,Proud conservative who loves all of God\xe2\x80\x99s people and America. I believe our best days are still ahead! #KAG #MAGA #ontherightsideofhistory,
2304,RT @RobertCahaly: Breaking: Our @trafalgar_group  #Midterm #GovernorRace projections: https://t.co/ZMEgOWyJGe,Lisa Manini Widener,27903319,Mother of Spencer Sox and in a wonderful marriage with Dean Widener and love being the bonus mom to his awesome children. Opinions and retweets are my own.,"Chapin, South Carolina"
2305,RT @TheScoopSteeve: Dems win House. Repubs Keep Senate.\n\nNo Red Wave. No Blue Wave.\n\nHere\xe2\x80\x99s a pic of today\xe2\x80\x99s election results. #midterm htt\xe2\x80\xa6,Dylan Lassiter,749490759942889472,,"Norman, OK"
2306,"RT @amberlym: \xe2\x80\x9cA mass rejection of corruption, hatred, and bigotry should not be so hard to achieve, but historically it always has been an\xe2\x80\xa6",Star,35368042,"Animal Rescuer, US Navy Veteran ,\n#NotMyPresident  #TheResistance  the #BlueWave all the Way #BLM #LBGTQ \n#DACA #FBR  #p2\nList=Block",
2307,RT @MariaTeresa1: Latinas winning &amp; making history:\n\nHeading to Governorship \n@RepLujanGrisham \n\nHeading To Congress:\n@Ocasio2018 \n@vgescob\xe2\x80\xa6,Minnie Santillan,21295901,"Wine lover, golf fanatic, world traveler, Chief of Staff, political consultant, environmentalist, immigrant. A passion 4 culture & arts. World citizen.",The center of the universe
2308,RT @ChuckCallesto: WATCH: #CNN\xe2\x80\x99s Jake Tapper Laments #Midterm Results...\n\n\xe2\x80\x9cThis Is NOT a blue wave\xe2\x80\x9d.....\n\nhttps://t.co/NkAztmFwE0,Pierre E. SAMA,46425317,\xf0\x9f\x98\x98#TeamJESUS #Christian JESUS is my Savior. #WalkAway #BLEXIT #MAGA #KAG . \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xad\xf0\x9f\x87\xb9Canado-Haitian.\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2  #Nationalist. WOW @RealCandaceO is so very Special.,"Yaounde, Cameroon"
2309,RT @ChuckCallesto: WATCH: #CNN\xe2\x80\x99s Jake Tapper Laments #Midterm Results...\n\n\xe2\x80\x9cThis Is NOT a blue wave\xe2\x80\x9d.....\n\nhttps://t.co/NkAztmFwE0,WEWALKINPOWER,1039565313153613824,#WalkAway #PATRIOT #MAGA #TRUMP2020 #CONSERVATIVE #KAG #CHRISTIAN #ISRAEL #StopIslam #FBTS,United States
2310,RT @alexandragunn: Always great to see more #women in government! Tuesday's #midterm elections in the \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 were highlighted by a series of fi\xe2\x80\xa6,Alexandra Hunt,774472447064100864,"Media Relations & Philanthropy Manager for @cdnwomenfdn, Fashion Editor at @ottawalifers, #YYC @Boobyball Co-Chair, Board Director @ArtemisYYC. Former TV anchor","Calgary, Alberta"
2311,RT @ChuckCallesto: WATCH: #CNN\xe2\x80\x99s Jake Tapper Laments #Midterm Results...\n\n\xe2\x80\x9cThis Is NOT a blue wave\xe2\x80\x9d.....\n\nhttps://t.co/NkAztmFwE0,Jack&NancySittingByThePier\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90,1001940547278442497,American Patriot with a big chip on his shoulder due to treasonous activity committed by previous admins. Proud NRA member. Proud of PRESIDENT TRUMP! \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\xad\x90\xf0\x9f\x91\x8d,"New York, USA"
2312,RT @ChuckCallesto: WATCH: #CNN\xe2\x80\x99s Jake Tapper Laments #Midterm Results...\n\n\xe2\x80\x9cThis Is NOT a blue wave\xe2\x80\x9d.....\n\nhttps://t.co/NkAztmFwE0,SmileyLoops,866862593679425536,"Christian First, Female Army Veteran, Armed Wife & Mother #GodBlessAmerica #GodBlessTheFLAG #GodBlessPresidentTrump #MAGA",Somewhere in Northwest Indiana
2313,Always great to see more #women in government! Tuesday's #midterm elections in the \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 were highlighted by a series\xe2\x80\xa6 https://t.co/SEq79LgpUv,Alexandra Gunn,147202533,"Former TV Host & News Reporter. Fashion Editor for @Ottawalifers Magazine, #YYC @Boobyball Co-Chair, @cdnwomenfdn Media Relations & Philanthropy Manager",Canada
2314,"RT @WValderrama: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8Two Native American women, a Somali refugee &amp; the first openly gay man elected governor, Texas sends the first 2 Hispani\xe2\x80\xa6",Fabiola J.,953701969096597505,,
2315,RT @SuperNola1: WMNF 88.5FM MIDPOINT Today 12pm-1pm. Midterm Election results. What this means for Florida. What this means for the country\xe2\x80\xa6,vidal,775355514259644417,IG: biaxvidal,"Florida, USA"
2316,RT @ChuckCallesto: WATCH: #CNN\xe2\x80\x99s Jake Tapper Laments #Midterm Results...\n\n\xe2\x80\x9cThis Is NOT a blue wave\xe2\x80\x9d.....\n\nhttps://t.co/NkAztmFwE0,\xf0\x9f\x92\xaf%MAGA \xf0\x9f\x92\xa5\xf0\x9f\x92\xa3\xf0\x9f\x92\xa5,265624641,"I am who I am. Your approval is not needed. I am also Female, one of the 2 genders, that in reality exist on this planet.\n\xe2\x9d\xa3\xef\xb8\x8f\xe2\x9d\xa3\xef\xb8\x8fCollecting BOTS\xe2\x9d\xa3\xef\xb8\x8f\xe2\x9d\xa3\xef\xb8\x8f\xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89",
2317,"RT @WValderrama: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8Two Native American women, a Somali refugee &amp; the first openly gay man elected governor, Texas sends the first 2 Hispani\xe2\x80\xa6",A U D R E Y \xf0\x9f\x8c\x80,280328684,\xf0\x9f\x91\xbb aww.dreyy  #AudLife  #AudOne \xf0\x9f\x8c\x80,Texas
2318,"RT @WValderrama: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8Two Native American women, a Somali refugee &amp; the first openly gay man elected governor, Texas sends the first 2 Hispani\xe2\x80\xa6",Thao Tran,154371487,,Monroeville Pa
2319,RT @MariaTeresa1: Latinas winning &amp; making history:\n\nHeading to Governorship \n@RepLujanGrisham \n\nHeading To Congress:\n@Ocasio2018 \n@vgescob\xe2\x80\xa6,Anthony Reyes,48418132,"Communications strategist & aspiring choreographer. Previously CA Senate (de Le\xc3\xb3n), US Treasury (Obama), MSNBC, NBC News. Made in NY. Just having fun here","California, USA"
2320,Explain the #midterm election poll results to your students w/ #Gizmos. Help them investigate how reliably polls es\xe2\x80\xa6 https://t.co/84Xo3kOQf8,ExploreLearning,19675956,We make Gizmos! Online math & science simulations that power inquiry and understanding. And\xe2\x80\xa6 We make Reflex! The most effective math fact fluency system ever.,
2321,This rocks my boat! \xf0\x9f\x91\x8d\xf0\x9f\x91\x8f#MidtermElections #Midterm #USAElections https://t.co/RbhYVI1GYy,Atul Kumar,92236780,"Preserve, conserve, restore. The hills. My dog. Music. Books. \xf0\x9f\x8e\xbe. Advocacy.",Mumbai
2322,RT @MariaTeresa1: Latinas winning &amp; making history:\n\nHeading to Governorship \n@RepLujanGrisham \n\nHeading To Congress:\n@Ocasio2018 \n@vgescob\xe2\x80\xa6,Mar\xc3\xada Teresa Kumar,25535595,Mami of dos. @VotoLatino Founding President. @MSNBC Contributor. @EmilysList board. For speaking: https://t.co/dHKI3lbuvX. Hitched to @raj_devex Views m\xc3\xados.,"Washington, DC"
2323,RT @nizmycuba: No surprise Dem Party\xe2\x80\x99s been the real Racist Party: \n\xe2\x80\x9cI know they all look alike\xe2\x80\x9d HRC jokes ornery abt blacks &amp; MSM finds it\xe2\x80\xa6,\xe2\x9d\x8cMrs. Paula \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9d\x8c,696017927519264768,#EndSocialism ! #WalkAway #WalkAwayCanada #Pets #cdnpoli #shadowbanned #freespeech #Conservative #FamilyValues #Married  #IStandWithScheer,Canada
2324,WATCH: #CNN\xe2\x80\x99s Jake Tapper Laments #Midterm Results...\n\n\xe2\x80\x9cThis Is NOT a blue wave\xe2\x80\x9d.....\n\nhttps://t.co/NkAztmFwE0,Chuck Callesto,4765364386,"Father and Former Candidate for Florida's 3rd Congressional District. #FLO3 Political Strategist, Entrepreneur, PR specialist and founder of Star Political.","Florida, USA"
2325,RT @mehdirhasan: Hey #Deconstructed listeners and anyone else who follows US politics - a special 'breaking news' episode of the podcast dr\xe2\x80\xa6,RomanticLove,50429890,#TeamOlitz. Huge Kerry Washington and Tony Goldwyn fan.,Seattle
2326,Republicans\xe2\x80\x99 expansion in the Senate means they can approve more reliably conservative judges and cabinet members\xe2\x80\x94w\xe2\x80\xa6 https://t.co/sAiKOOopAq,Ack's View,3563633057,Elevate The Conversation.,
2327,Night of Firsts: Diverse Candidates Make History in #Midterm #Elections https://t.co/f1Rj7Eoyqc #equality,Johanna Pruessing,3341580375,Consultant @osce_odihr | Human Rights Defenders | Tech | Feminism | Alumni @UCLSSEES | tweets in personal capacity | #humanrights #FreeDefenders,"Warsaw, Poland"
2328,#Diversity wins: All of the people who made history in the #midterm #elections: @IlhanMN @JahanaHayesCT @PolisForCO\xe2\x80\xa6 https://t.co/gscCLG0FXW,Fernando Beretta,20406838,"Better StoryChanger than StoryTeller. Born in Argentina, moved to Hong Kong and Singapore for a decade. Now in the US since 2015. Marketing, Future & Purpose.","Miami, FL"
2329,So many coals on heels to the fire on this TL post #election2018 #midterm!!,hiatus kelyote,19599350,"writer. creator. last century modern jawn. bob ross in a jackson pollock world. tweets are beat brushes on posted, canvassed easels.",Philly via notofthisworld
2330,"#Midterm, Beyonc\xc3\xa9 e Taylor Swift appoggiano due candidati dem: SCONFITTI https://t.co/FUBZkQVv64 https://t.co/neZDJAsYFZ",Dr.Apocalypse,19772429,Dal 2005 on line. C'avevo i capelli. La blogosfera nuoce gravemente alla salute,dott.apocalypse@gmail.com
2331,RT @FaultLinesRadio: What Can #Democrats Learn from the #Midterm Results? | Guest: @tedrall: https://t.co/lQuWbID3hU via @YouTube,Ted Rall,20794926,"Syndicated political cartoonist and columnist. Graphic novelist, comics journalist, Pulitzer finalist, author. Chomps sacred cows.","New York, NY"
2332,RT @DaniWKYC: #Congratulations! We made it through the #2018 #Midterm #Elections. Were you happy with the results? You can see them on @wky\xe2\x80\xa6,StevenSent1313,877959970800664576,love \xf0\x9f\x8e\xbe nature \xf0\x9f\xa6\x8c good friends \xf0\x9f\x92\xaf \xf0\x9f\x99\x8c\xf0\x9f\x8c\x8e:),"North Olmsted, OH"
2333,@jameshohmann @Fahrenthold On the figures from the #Midterm can Trump be re-elected?,Robbie Sargent,236219174,"Father of 3. Dublin Gaa & Liverpool FC Fan. Politics, Sports, Movies & some TV Chat added.\n\nWell known Local Legend.","Lucan, Dublin, Ireland"
2334,Live map: #2018 #midterm elections results\nhttps://t.co/n1AKSELiFG,Trending Left \xf0\x9f\x87\xba\xf0\x9f\x87\xb8,783459954220863488,Blue is True #Voteblue \xf0\x9f\x8c\x8a Contact: trendingleftofficial@gmail.com\xf0\x9f\x87\xba\xf0\x9f\x87\xb8,"California, USA"
2335,RT @MariaTeresa1: Latinas winning &amp; making history:\n\nHeading to Governorship \n@RepLujanGrisham \n\nHeading To Congress:\n@Ocasio2018 \n@vgescob\xe2\x80\xa6,Lucy Mendez,840256829640867842,,"Washington, DC"
2336,What the #Midterm election results mean for tech. via @WIRED https://t.co/CqTgzBkSuS #ElectionResults2018 #privacy #NetNeutrality,Fashion Innovation,709399818901299200,"The Fashion Innovation Alliance is dedicated to public policy + access + inclusion for fashion, technology and retail. #privacy #datasecurity #IP #immigration","Washington, DC | New York, NY "
2337,Energy industry scores victories in #US #midterm elections: voters reject proposed #carbon tax in Washington and\xe2\x80\xa6 https://t.co/HKRXp98RWs,Sissi Bellomo \xf0\x9f\x9b\xa2,608258909,"#Commodities correspondent at @sole24ore, tweets mostly (but not only) about #oil & #gas #OOTT",
2338,"RT @amberlym: \xe2\x80\x9cA mass rejection of corruption, hatred, and bigotry should not be so hard to achieve, but historically it always has been an\xe2\x80\xa6",Mondee Redman \xf0\x9f\x8d\x81,401015098,"Mondee like the day. Former Future? Politician. Distracted by Politics, Science, Animals, Sci-Fi, Zombies, Reindeer & Holidays.","Burnaby, BC Canada"
2339,"@SteveKornacki you are doing a phenomenal job my man, we call it \xe2\x80\x9cranked choice voting\xe2\x80\x9d and Poliquin-R (Incumbent)\xe2\x80\xa6 https://t.co/rCJhU4Qmfd",duke of kirkcaldy \xf0\x9f\xa6\x85,983490728130240514,#vivelar\xc3\xa9sistance #donthecon #donthemoron #resist #corruptGOP #progressive #standup #dsa #RepubliCons,"downeast, deah"
2340,"See how it's done, yo. #Illinois #Democrats won a statewide sweep (goodbye @BruceRauner) and 2 pivotal\xe2\x80\xa6 https://t.co/X7bsWlqqVq",Peter Cole,3101903676,"Historian, unionist, traveler, vegan, bicyclist. Works on dockers, unions, cities, Wobblies, US, S. Africa, race relations &. Lover of life/hater of oppression",Rolling stone/Land o' Lincoln
2341,RT @MariaTeresa1: Latinas winning &amp; making history:\n\nHeading to Governorship \n@RepLujanGrisham \n\nHeading To Congress:\n@Ocasio2018 \n@vgescob\xe2\x80\xa6,Jose R. Mercado,1008839432512958464,"Associate at D&P Creative Strategies, LLC | @CHCI Alumnus | @AmeriCorps Alumnus | Opinions are mine alone","District of Columbia, USA"
2342,"RT @amberlym: \xe2\x80\x9cA mass rejection of corruption, hatred, and bigotry should not be so hard to achieve, but historically it always has been an\xe2\x80\xa6",Southern Nana \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x8c\x8a,2847140499,"#Resist Southern Nana who is staunchly anti-trump and would like to see a major wall built between church and state -- No DMs, lists, porn, trolls, ads\n\n#Vols","Tennessee, USA"
2343,Updated with results. We almost doubled voter turnout compared to the last #midterm election. Lots of work left to\xe2\x80\xa6 https://t.co/o9zSxhGXn8,Mister Trask,497545508,Social studies teacher at Northwest ISD. Tau is greater than Pi.,"Justin, TX"
2344,"#US #MidTerm #elections suggest #Trump did fine, GOP sees limits of \xe2\x80\x9cadopting\xe2\x80\x9d Trump, and Democrats  haven\xe2\x80\x99t quite\xe2\x80\xa6 https://t.co/MvB7xdcxjt",Shipping Strategy,420368126,"Frmr lawyer, investment banker. Current entrepreneur, consultant, Visiting Lecturer on strategy & competitive intelligence in shipping. System approach/tweets",London
2345,"Trump claims #midterm victory, warns Dems planning investigations \n https://t.co/iUT67lCLk4 https://t.co/e8M7WqrrvE",NBC Chicago,14957318,"Thank you for stopping by @NBCChicago - the place to go for exclusive local stories, the latest breaking news, weather updates and more.","Chicago, IL"
2346,Looking positive for #Crude #WTI now #midterm is done https://t.co/ZuUnndf2ES,warren marsh,3015919215,"FX Trader, Financial Market's enthusiast.",UK
2347,#bitcoin #analysis: #price above #$6500 #resistance #post us #midterm #elections \n#instaico #instavenezuela\xe2\x80\xa6 https://t.co/XCZb9sudau,CoinCaps.ai,2507323260,Trading a revolution. #cryptocurrencies,The World
2348,RT @JennaLeeUSA: Why do we even have #Midterm #Elections? Here's the backstory about why the House of Representatives is elected every 2 ye\xe2\x80\xa6,Mary Perkins-Keating,25115036,LIVING FOR GOLF,"Virginia, USA"
2349,RT @nizmycuba: No surprise Dem Party\xe2\x80\x99s been the real Racist Party: \n\xe2\x80\x9cI know they all look alike\xe2\x80\x9d HRC jokes ornery abt blacks &amp; MSM finds it\xe2\x80\xa6,robert rodrigues,37782781,\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 South \xf0\x9f\x9a\xablists \xf0\x9f\x9a\xabNFL\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9b\xb5\xef\xb8\x8f,
2350,2018 #Midterm #Election Results Webquest Fact Finding Who Controls House and Props https://t.co/2GcMFQ0S0k #teaching #midterms,Hauger History Class,763236298987442176,"Social Studies class podcast for 6-8th graders. We cover big picture historical events beyond state standards, and inform students around the world FREE!",Hauger History Podcast
2351,"@thirdgenwidget Don't forget lots of blue-collar #Democrats staying home in protest of #NAFTA, too! Still, 1994 is\xe2\x80\xa6 https://t.co/hZm2wff7i8",(((Alan Tonelson))),790546093,"Founder of RealityChek - a blog covering economics, national security, tech, & their intersections. Also checking in regularly on the general human condition.","Riverdale Park, MD "
2352,"ICYMI: Did you know that we do care packages? Straight from our QGift shop, you can order birthday items, exam boxe\xe2\x80\xa6 https://t.co/yo0MXlXzLV",Queen's Residences,133014106,"@Queensu Residences provides rooms in 17 unique buildings for over 4,000 students.","Kingston, Ontario"
2353,"Trump says hes now willing to work with democrats because of huge losses, now he's extending his hand in friendship\xe2\x80\xa6 https://t.co/N4u7FacgmK",Tim \xe2\xad\x95,21814251,All Tweets are my own & not of the BBC. Equal opportunity offender. \xf0\x9f\x98\x81 Troll hater \xf0\x9f\x91\x8a Tom Hardys ugly twin Cantankerous. I've a \xf0\x9f\xa7\xa0 tumour. I don't suffer fools!,"Birmingham, England \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa\xf0\x9f\x87\xba"
